index;CD_MUNICIPIO_IBGE;Município;UF;Turno;Nome candidato;Partido;Cargo;Votos válidos;Votos nominais;ano;renda_pc;prop_ocupados_agropecuaria;prop_ocupados_comercio;prop_ocupados_construcao;prop_ocupados_servicos;prop_ocupados_transformacao;idhm;idhm_r
37525;5103858;GAÚCHA DO NORTE;MT;1;CIRO FERREIRA GOMES;PDT;Presidente;3922;34;2010.0;481.01;43.11;8.52;4.82;29.22;5.63;0.615;0.658
37526;2912608;IBIQUERA;BA;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;2877;34;2010.0;199.55;64.88;3.25;3.05;25.78;1.4;0.511;0.517
37527;4322202;TUPANCIRETÃ;RS;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;12581;34;2010.0;708.79;31.16;14.65;7.89;38.71;5.19;0.709;0.721
37528;1100098;ESPIGÃO DO OESTE;RO;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;17760;34;2010.0;590.8;29.68;16.86;4.42;31.45;10.44;0.672;0.691
37529;2309706;PACATUBA;CE;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;43119;34;2010.0;344.63;4.41;12.82;8.31;35.29;28.02;0.675;0.605
37530;4301636;BALNEÁRIO PINHAL;RS;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;6855;34;2010.0;662.85;10.41;16.2;14.0;44.69;8.66;0.696;0.71
37531;2513604;SANTANA DOS GARROTES;PB;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;4393;34;2010.0;274.26;47.01;7.27;8.16;29.98;2.24;0.594;0.568
37532;2704807;MARIBONDO;AL;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;7773;34;2010.0;297.05;28.87;17.11;4.11;34.67;7.9;0.597;0.581
37533;3138500;LIBERDADE;MG;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;3245;34;2010.0;546.79;31.56;11.31;8.68;34.42;5.57;0.672;0.679
37534;3510906;CÁSSIA DOS COQUEIROS;SP;1;CIRO FERREIRA GOMES;PDT;Presidente;1910;34;2010.0;551.4;41.71;5.92;7.03;36.45;3.84;0.734;0.68
37535;4318101;SÃO FRANCISCO DE ASSIS;RS;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;11259;34;2010.0;553.81;45.81;8.87;4.5;30.59;1.89;0.675;0.681
37536;2202117;CAMPO ALEGRE DO FIDALGO;PI;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;3622;34;2010.0;213.61;27.72;13.78;8.8;43.66;2.38;0.537;0.528
37537;3300308;BARRA DO PIRAÍ;RJ;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;52042;34;2010.0;719.16;3.76;17.62;8.68;46.82;16.45;0.733;0.723
37538;3129707;IBIRACI;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;6832;34;2010.0;609.71;43.26;7.26;5.8;26.96;8.12;0.706;0.696
37539;2920809;MARCIONÍLIO SOUZA;BA;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;5385;34;2010.0;201.52;47.42;8.39;5.6;33.11;2.42;0.561;0.518
37540;5107297;SÃO JOSÉ DO POVO;MT;1;CIRO FERREIRA GOMES;PDT;Presidente;2043;34;2010.0;402.85;43.27;6.63;2.89;41.16;0.43;0.661;0.63
37541;4110201;INÁCIO MARTINS;PR;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;6487;34;2010.0;385.92;46.34;7.02;4.15;25.97;14.13;0.6;0.623
37542;3101409;ALBERTINA;MG;1;CIRO FERREIRA GOMES;PDT;Presidente;2256;34;2010.0;564.08;52.97;6.54;7.31;22.83;9.07;0.673;0.684
37543;3537156;PEDRINHAS PAULISTA;SP;1;CIRO FERREIRA GOMES;PDT;Presidente;2137;34;2010.0;847.63;24.11;10.49;3.81;43.97;12.99;0.774;0.749
37544;2509370;MATO GROSSO;PB;1;CIRO FERREIRA GOMES;PDT;Presidente;2219;34;2010.0;271.56;35.68;19.38;4.66;33.17;2.58;0.565;0.566
37545;3165800;SENADOR JOSÉ BENTO;MG;1;CIRO FERREIRA GOMES;PDT;Presidente;1702;34;2010.0;493.87;45.36;5.65;4.46;24.48;16.68;0.684;0.663
37546;4314506;PINHEIRO MACHADO;RS;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;7254;34;2010.0;567.32;27.26;10.08;6.22;35.03;7.1;0.661;0.685
37547;1720150;SÃO FÉLIX DO TOCANTINS;TO;1;SIMONE NASSAR TEBET;MDB;Presidente;1232;34;2010.0;244.55;25.21;6.8;5.59;51.73;0.0;0.574;0.55
37548;3104304;AREADO;MG;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;8745;34;2010.0;622.83;34.94;11.32;5.59;33.63;12.14;0.727;0.7
37549;4303103;CACHOEIRINHA;RS;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;78865;34;2010.0;844.04;0.36;22.4;7.63;45.76;20.5;0.757;0.749
37550;4202438;BOCAINA DO SUL;SC;1;CIRO FERREIRA GOMES;PDT;Presidente;2576;34;2010.0;434.87;48.44;3.46;2.12;27.0;4.64;0.647;0.642
37551;1720937;TAIPAS DO TOCANTINS;TO;1;SIMONE NASSAR TEBET;MDB;Presidente;1350;34;2010.0;292.72;45.15;3.93;2.76;39.93;0.95;0.601;0.578
37552;4305603;COLORADO;RS;1;CIRO FERREIRA GOMES;PDT;Presidente;2456;34;2010.0;996.93;54.6;6.89;4.4;26.01;4.93;0.758;0.775
37553;2104800;GRAJAÚ;MA;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;37465;34;2010.0;340.1;37.58;12.48;7.39;29.25;7.53;0.609;0.603
37554;4308102;FELIZ;RS;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;8879;34;2010.0;897.05;16.36;11.53;5.38;27.07;36.82;0.75;0.758
37555;3520442;ILHA SOLTEIRA;SP;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;14429;34;2010.0;1063.04;8.6;14.52;6.88;51.61;7.99;0.812;0.786
37556;2102002;BOM JARDIM;MA;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;19241;34;2010.0;202.28;58.21;9.19;3.87;23.04;1.46;0.538;0.519
37557;2707008;PINDOBA;AL;1;CIRO FERREIRA GOMES;PDT;Presidente;2045;34;2010.0;292.88;48.93;3.15;1.74;42.91;0.0;0.574;0.579
37558;3106606;BERTÓPOLIS;MG;1;CIRO FERREIRA GOMES;PDT;Presidente;2924;34;2010.0;288.77;48.53;6.48;5.61;32.22;2.92;0.594;0.576
37559;5107206;RIO BRANCO;MT;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;2923;34;2010.0;626.09;27.19;14.74;3.89;37.34;11.82;0.707;0.701
37560;2606804;IGARASSU;PE;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;68683;34;2010.0;384.1;6.38;15.84;8.95;41.32;19.22;0.665;0.622
37561;3157658;SANTA HELENA DE MINAS;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;3551;34;2010.0;218.43;47.94;6.95;6.7;32.33;3.21;0.567;0.531
37562;3508009;BURI;SP;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;11310;34;2010.0;435.15;35.95;9.86;5.45;33.03;9.21;0.667;0.642
37563;3171154;VERMELHO NOVO;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;3556;34;2010.0;355.42;68.9;3.59;4.21;20.07;2.56;0.612;0.61
37564;5203575;BONÓPOLIS;GO;1;CIRO FERREIRA GOMES;PDT;Presidente;2476;34;2010.0;403.94;55.78;6.81;3.65;30.45;1.33;0.63;0.63
37565;3118304;CONSELHEIRO LAFAIETE;MG;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;76236;34;2010.0;781.59;3.52;16.43;11.4;43.16;12.84;0.761;0.736
37566;4310207;IJUÍ;RS;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;51335;34;2010.0;1066.65;12.96;18.65;7.41;46.5;10.42;0.781;0.786
37567;3528403;MAIRINQUE;SP;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;29179;34;2010.0;710.18;4.58;10.14;8.75;40.8;22.36;0.743;0.721
37568;5219001;SANCLERLÂNDIA;GO;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;5441;34;2010.0;727.33;23.18;12.92;6.54;34.19;20.46;0.736;0.725
37569;3109907;CAETANÓPOLIS;MG;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;6609;34;2010.0;531.65;14.27;12.6;9.02;34.99;19.7;0.706;0.674
37570;1505650;PLACAS;PA;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;10305;34;2010.0;231.94;62.08;7.99;3.68;22.17;2.88;0.552;0.541
37571;1506195;RURÓPOLIS;PA;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;13934;34;2010.0;242.49;56.45;9.48;3.86;23.57;3.74;0.548;0.548
37572;3119104;CORINTO;MG;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;13474;34;2010.0;499.56;18.98;17.6;9.33;39.61;7.7;0.68;0.664
37573;2901007;AMARGOSA;BA;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;20923;34;2010.0;369.84;34.53;15.1;7.62;32.03;7.07;0.625;0.616
37574;1711951;LAGOA DO TOCANTINS;TO;1;CIRO FERREIRA GOMES;PDT;Presidente;2376;34;2010.0;235.28;37.55;7.34;6.95;30.18;4.16;0.579;0.543
37575;4307708;ESTEIO;RS;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;51591;34;2010.0;955.86;0.49;17.96;6.96;47.15;22.66;0.754;0.769
37576;5103106;COCALINHO;MT;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;3179;34;2010.0;531.41;37.34;11.93;2.17;36.26;4.54;0.66;0.674
37577;3158201;SANTA MARIA DO SUAÇUÍ;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;7463;34;2010.0;401.16;38.75;13.42;7.44;33.82;4.11;0.64;0.629
37578;3151602;PLANURA;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;5909;34;2010.0;669.6;24.26;9.93;3.86;35.38;20.43;0.712;0.711
37579;5214507;NERÓPOLIS;GO;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;17487;34;2010.0;555.47;8.33;12.29;8.6;40.65;21.33;0.721;0.681
37580;4312179;MATO QUEIMADO;RS;1;CIRO FERREIRA GOMES;PDT;Presidente;1309;34;2010.0;629.4;60.46;7.1;3.32;21.67;3.2;0.717;0.702
37581;4302402;BOM RETIRO DO SUL;RS;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;7942;34;2010.0;728.62;14.14;13.26;6.25;24.58;39.41;0.739;0.725
37582;3145372;NOVORIZONTE;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;3207;34;2010.0;299.95;49.64;6.32;6.79;25.34;5.96;0.616;0.582
37583;3203809;MUQUI;ES;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;8661;34;2010.0;528.68;36.91;11.18;6.55;35.69;4.94;0.694;0.673
37584;2903953;BOM JESUS DA SERRA;BA;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;6394;33;2010.0;223.19;43.15;5.36;13.1;31.74;2.28;0.546;0.535
37585;1704600;CHAPADA DE AREIA;TO;1;SIMONE NASSAR TEBET;MDB;Presidente;1767;33;2010.0;376.48;55.36;4.35;2.64;34.02;2.65;0.619;0.619
37586;2202083;CAJUEIRO DA PRAIA;PI;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;5584;33;2010.0;246.88;42.8;8.82;7.79;31.28;2.78;0.546;0.551
37587;3305133;SÃO JOSÉ DE UBÁ;RJ;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;5727;33;2010.0;410.44;42.08;10.32;5.89;37.52;2.64;0.652;0.633
37588;3117876;CONFINS;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;5348;33;2010.0;647.2;8.25;10.33;9.68;54.08;11.93;0.747;0.706
37589;3526902;LIMEIRA;SP;1;JOSE MARIA EYMAEL;DC;Presidente;173701;33;2010.0;910.85;3.2;16.33;7.34;37.79;26.25;0.775;0.761
37590;3548807;SÃO CAETANO DO SUL;SP;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;114483;33;2010.0;2043.74;0.27;14.94;3.62;50.99;17.06;0.862;0.891
37591;2930774;SOBRADINHO;BA;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;15055;33;2010.0;344.74;33.04;9.3;11.46;36.36;3.21;0.631;0.605
37592;2106003;LIMA CAMPOS;MA;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;8049;33;2010.0;292.37;48.25;15.19;5.88;25.42;3.72;0.581;0.578
37593;5209937;INACIOLÂNDIA;GO;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;3519;33;2010.0;560.52;22.47;10.86;5.21;35.62;20.75;0.692;0.683
37594;4205159;DOUTOR PEDRINHO;SC;1;CIRO FERREIRA GOMES;PDT;Presidente;2435;33;2010.0;679.44;18.82;4.4;2.83;21.04;48.87;0.716;0.714
37595;3556701;VINHEDO;SP;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;48266;33;2010.0;1493.32;2.0;13.54;7.5;42.92;20.85;0.817;0.84
37596;3526308;LAGOINHA;SP;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;3989;33;2010.0;573.28;36.84;8.52;8.62;37.27;4.8;0.693;0.686
37597;2108702;PIO XII;MA;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;14013;33;2010.0;223.37;51.96;11.77;5.64;25.02;3.3;0.541;0.535
37598;2512788;RIACHO DE SANTO ANTÔNIO;PB;1;SIMONE NASSAR TEBET;MDB;Presidente;1983;33;2010.0;275.73;39.6;10.97;3.4;34.42;10.68;0.594;0.569
37599;4300604;ALVORADA;RS;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;103969;33;2010.0;600.48;0.73;21.38;11.04;49.17;13.44;0.699;0.694
37600;3516408;FRANCO DA ROCHA;SP;1;SOFIA PADUA MANZANO;PCB;Presidente;77011;33;2010.0;632.42;1.2;14.19;9.05;52.28;14.72;0.731;0.702
37601;5106653;PONTAL DO ARAGUAIA;MT;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;3721;33;2010.0;589.32;24.32;11.37;5.75;46.77;5.7;0.734;0.691
37602;2926301;RIACHÃO DO JACUÍPE;BA;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;21957;33;2010.0;311.47;32.4;13.43;7.13;34.43;7.38;0.628;0.588
37603;4213302;PONTE ALTA;SC;1;CIRO FERREIRA GOMES;PDT;Presidente;3157;33;2010.0;503.47;29.82;14.87;5.03;33.85;12.64;0.673;0.666
37604;4207577;IOMERÊ;SC;1;CIRO FERREIRA GOMES;PDT;Presidente;2293;33;2010.0;873.9;51.4;6.31;3.32;24.64;9.38;0.795;0.754
37605;3140001;MARIANA;MG;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;38113;33;2010.0;641.84;6.92;13.47;11.88;42.76;4.93;0.742;0.705
37606;3115409;CATAS ALTAS DA NORUEGA;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;2866;33;2010.0;309.82;40.67;7.9;8.5;32.47;1.78;0.6;0.588
37607;5214903;NOVA ROMA;GO;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;2049;33;2010.0;323.19;43.62;5.72;3.27;38.59;1.72;0.634;0.594
37608;3115003;CASCALHO RICO;MG;1;CIRO FERREIRA GOMES;PDT;Presidente;2596;33;2010.0;769.71;55.75;7.34;1.45;28.82;5.15;0.721;0.734
37609;3305406;SAPUCAIA;RJ;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;12394;33;2010.0;558.94;17.98;12.58;12.83;41.88;5.45;0.675;0.682
37610;3538006;PINDAMONHANGABA;SP;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;90212;33;2010.0;826.02;4.0;14.7;10.46;44.47;21.49;0.773;0.745
37611;2515104;SÃO SEBASTIÃO DE LAGOA DE ROÇA;PB;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;6402;33;2010.0;262.87;56.5;8.66;5.39;25.83;2.49;0.594;0.561
37612;2403202;DOUTOR SEVERIANO;RN;1;SIMONE NASSAR TEBET;MDB;Presidente;4782;33;2010.0;272.21;51.0;4.22;5.53;22.47;0.98;0.621;0.567
37613;3132404;ITAJUBÁ;MG;1;SOFIA PADUA MANZANO;PCB;Presidente;54180;33;2010.0;948.2;3.54;18.49;7.8;43.85;18.01;0.787;0.767
37614;3203130;JOÃO NEIVA;ES;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;9674;33;2010.0;859.01;10.81;14.98;7.5;40.96;19.68;0.753;0.751
37615;5108402;VÁRZEA GRANDE;MT;1;SOFIA PADUA MANZANO;PCB;Presidente;142859;33;2010.0;668.86;2.77;18.97;8.18;45.66;10.24;0.734;0.711
37616;4202206;BENEDITO NOVO;SC;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;6541;33;2010.0;717.89;17.43;8.09;6.43;18.79;40.55;0.74;0.723
37617;4303103;CACHOEIRINHA;RS;1;SOFIA PADUA MANZANO;PCB;Presidente;78865;33;2010.0;844.04;0.36;22.4;7.63;45.76;20.5;0.757;0.749
37618;2201739;BETÂNIA DO PIAUÍ;PI;1;SIMONE NASSAR TEBET;MDB;Presidente;4369;33;2010.0;164.69;77.36;2.4;3.91;13.58;1.93;0.489;0.486
37619;1703057;BANDEIRANTES DO TOCANTINS;TO;1;CIRO FERREIRA GOMES;PDT;Presidente;2175;33;2010.0;278.0;31.99;8.33;5.28;41.89;1.78;0.638;0.57
37620;3153004;PRATINHA;MG;1;CIRO FERREIRA GOMES;PDT;Presidente;2239;33;2010.0;663.39;59.23;3.12;3.95;21.07;5.27;0.721;0.71
37621;2607000;INAJÁ;PE;1;SIMONE NASSAR TEBET;MDB;Presidente;10633;33;2010.0;182.73;67.27;4.49;4.82;18.88;1.91;0.523;0.503
37622;4322558;VANINI;RS;1;CIRO FERREIRA GOMES;PDT;Presidente;1645;33;2010.0;780.56;46.43;7.16;7.47;26.43;11.87;0.757;0.736
37623;2511400;PICUÍ;PB;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;11656;33;2010.0;326.53;40.54;11.12;6.19;30.42;7.74;0.608;0.596
37624;3202900;ITARANA;ES;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;7088;33;2010.0;607.49;58.6;7.02;4.66;22.32;1.74;0.684;0.696
37625;2107308;NOVA IORQUE;MA;1;SIMONE NASSAR TEBET;MDB;Presidente;2977;33;2010.0;257.61;49.25;5.9;9.6;30.35;3.29;0.584;0.558
37626;3107703;BOM JESUS DO AMPARO;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;3736;33;2010.0;472.21;31.63;10.13;6.89;42.1;3.77;0.683;0.655
37627;4302378;BOM PROGRESSO;RS;1;CIRO FERREIRA GOMES;PDT;Presidente;1854;33;2010.0;623.82;39.45;8.11;5.56;32.0;8.87;0.723;0.7
37628;4204905;DESCANSO;SC;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;5755;33;2010.0;804.31;52.06;9.43;3.95;22.86;7.14;0.743;0.741
37629;4310462;IPIRANGA DO SUL;RS;1;CIRO FERREIRA GOMES;PDT;Presidente;1636;33;2010.0;1301.23;65.6;5.78;2.21;17.11;3.04;0.791;0.818
37630;4316808;SANTA CRUZ DO SUL;RS;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;83339;33;2010.0;1036.87;12.96;15.22;6.34;42.05;19.45;0.773;0.782
37631;3540754;POTIM;SP;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;9923;33;2010.0;460.22;1.7;25.75;11.86;41.59;14.75;0.697;0.651
37632;4104105;CAMPO DO TENENTE;PR;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;4932;33;2010.0;488.06;35.1;10.22;7.07;27.54;14.57;0.686;0.661
37633;4106852;CRUZMALTINA;PR;1;CIRO FERREIRA GOMES;PDT;Presidente;2104;33;2010.0;456.21;56.02;5.52;3.1;28.52;3.18;0.666;0.65
37634;1700251;ABREULÂNDIA;TO;1;CIRO FERREIRA GOMES;PDT;Presidente;1851;33;2010.0;624.03;42.45;4.2;1.32;33.97;0.59;0.665;0.7
37635;3108701;BRÁS PIRES;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;3069;33;2010.0;299.02;51.25;7.97;6.79;27.49;4.29;0.625;0.582
37636;1721109;TOCANTÍNIA;TO;1;CIRO FERREIRA GOMES;PDT;Presidente;3998;33;2010.0;277.25;19.94;5.97;6.41;53.14;6.49;0.589;0.57
37637;5206800;DAMOLÂNDIA;GO;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;2699;33;2010.0;578.93;34.29;8.5;6.69;30.63;18.4;0.697;0.688
37638;4120903;QUEDAS DO IGUAÇU;PR;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;17935;33;2010.0;586.88;32.27;12.16;7.66;27.46;15.99;0.681;0.69
37639;4201703;ASCURRA;SC;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;4934;33;2010.0;793.09;5.0;9.6;4.69;20.79;39.73;0.742;0.739
37640;4202909;BRUSQUE;SC;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;76840;33;2010.0;1116.93;1.56;15.06;6.33;29.69;41.71;0.795;0.794
37641;4127205;TERRA BOA;PR;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;10242;33;2010.0;653.34;17.48;9.59;5.79;25.63;40.01;0.728;0.708
37642;2209872;SÃO JOÃO DA FRONTEIRA;PI;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;3850;33;2010.0;198.13;34.55;9.64;9.83;40.06;3.6;0.515;0.516
37643;5003801;FÁTIMA DO SUL;MS;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;12661;33;2010.0;701.87;17.48;22.92;7.39;43.84;7.4;0.714;0.719
37644;1507805;SENADOR JOSÉ PORFÍRIO;PA;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;9426;33;2010.0;219.97;58.56;4.89;2.63;20.74;3.74;0.514;0.533
37645;3522109;ITANHAÉM;SP;1;SOFIA PADUA MANZANO;PCB;Presidente;57652;33;2010.0;690.67;2.01;19.61;15.76;51.16;4.94;0.745;0.716
37646;4106803;CRUZ MACHADO;PR;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;10634;33;2010.0;414.98;63.89;6.59;3.2;16.89;4.9;0.664;0.635
37647;4115200;MARINGÁ;PR;1;JOSE MARIA EYMAEL;DC;Presidente;229457;33;2010.0;1202.63;2.19;20.93;6.73;49.38;14.73;0.808;0.806
37648;2204154;FRANCISCO MACEDO;PI;1;SIMONE NASSAR TEBET;MDB;Presidente;2175;33;2010.0;273.23;33.4;13.07;13.81;34.21;2.29;0.553;0.567
37649;3555000;TUPÃ;SP;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;35759;33;2010.0;926.96;7.34;20.02;7.23;48.09;11.08;0.771;0.764
37650;4210308;MAJOR VIEIRA;SC;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;4698;33;2010.0;465.76;57.9;6.35;4.12;21.24;5.31;0.69;0.653
37651;3103108;ANTÔNIO PRADO DE MINAS;MG;1;SIMONE NASSAR TEBET;MDB;Presidente;1463;33;2010.0;529.54;38.5;7.04;7.14;37.73;6.31;0.684;0.674
37652;3166105;SENHORA DO PORTO;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;2110;33;2010.0;324.4;50.57;3.41;5.55;29.01;0.49;0.565;0.595
37653;2204204;FRANCISCO SANTOS;PI;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;5583;33;2010.0;330.49;51.41;10.3;7.46;27.76;1.85;0.608;0.598
37654;1712157;LAVANDEIRA;TO;1;CIRO FERREIRA GOMES;PDT;Presidente;1388;33;2010.0;330.96;43.82;3.59;5.05;41.28;4.2;0.66;0.598
37655;3511300;CEDRAL;SP;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;5834;33;2010.0;845.41;9.98;13.2;8.08;44.04;19.0;0.766;0.749
37656;3123700;ENGENHEIRO CALDAS;MG;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;5149;33;2010.0;407.77;24.92;13.15;9.32;38.15;11.34;0.644;0.632
37657;3204955;SÃO ROQUE DO CANAÃ;ES;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;7412;33;2010.0;572.42;46.0;7.98;2.71;20.38;21.32;0.7;0.686
37658;3506508;BIRIGUI;SP;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;65194;33;2010.0;812.51;3.13;14.53;6.02;31.39;39.12;0.78;0.743
37659;3169901;UBÁ;MG;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;54497;33;2010.0;739.56;2.8;17.45;6.61;34.98;28.53;0.724;0.727
37660;4302600;BRAGA;RS;1;CIRO FERREIRA GOMES;PDT;Presidente;2266;33;2010.0;475.39;47.61;7.01;7.33;27.42;1.31;0.674;0.656
37661;2806701;SÃO CRISTÓVÃO;SE;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;46991;33;2010.0;388.36;11.12;16.85;10.75;48.39;5.14;0.662;0.624
37662;4104709;CARLÓPOLIS;PR;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;8742;33;2010.0;608.82;41.85;11.3;5.93;22.27;14.34;0.713;0.696
37663;2403756;FERNANDO PEDROZA;RN;1;SIMONE NASSAR TEBET;MDB;Presidente;2596;33;2010.0;269.67;23.49;8.09;7.22;53.78;3.55;0.597;0.565
37664;2204808;IPIRANGA DO PIAUÍ;PI;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;5830;33;2010.0;261.12;50.02;9.75;5.96;26.94;4.92;0.63;0.56
37665;5211800;JARAGUÁ;GO;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;25125;33;2010.0;595.02;14.38;12.67;7.12;29.23;30.05;0.699;0.692
37666;3551306;SEBASTIANÓPOLIS DO SUL;SP;1;CIRO FERREIRA GOMES;PDT;Presidente;2245;33;2010.0;840.63;14.27;8.08;3.5;34.97;36.06;0.773;0.748
37667;3536307;PATROCÍNIO PAULISTA;SP;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;7864;33;2010.0;607.51;24.29;8.83;5.15;34.03;22.84;0.73;0.696
37668;2514701;SÃO JOSÉ DO SABUGI;PB;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;3473;33;2010.0;302.36;38.25;10.57;6.29;31.81;11.08;0.617;0.584
37669;1506005;PRAINHA;PA;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;20004;33;2010.0;193.32;59.84;9.84;2.26;18.63;5.02;0.523;0.512
37670;3168507;TEIXEIRAS;MG;1;SORAYA VIEIRA THRONICKE;UNIÃO;Presidente;7839;33;2010.0;568.91;22.3;10.41;9.76;46.37;5.85;0.675;0.685
37671;3147907;PASSOS;MG;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;59147;33;2010.0;802.97;8.88;16.96;8.59;41.37;14.92;0.756;0.741
